I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-32,-48,-48,0,-16,-48,-64,-128,-112,-80,-80,-48
-32,-48,-48,0,-16,-48,-64,-128,-112,-80,-80,-48
-32,-48,-48,0,-16,-48,-64,-128,-112,-80,-80,-48
-16,-48,-48,0,0,-48,-64,-128,-112,-80,-80,-48
-16,-48,-48,0,0,-48,-80,-144,-112,-96,-80,-48
-16,-48,-48,0,0,-48,-80,-144,-112,-96,-80,-48
-16,-48,-48,0,0,-48,-96,-144,-112,-96,-80,-48
0,-48,-48,0,16,-48,-96,-144,-112,-96,-80,-48
0,-48,-48,0,16,-48,-96,-160,-128,-96,-80,-48
0,-48,-48,0,16,-48,-96,-160,-128,-96,-80,-48
0,-48,-48,0,16,-48,-96,-160,-128,-96,-80,-48
0,-48,-48,0,16,-48,-96,-160,-128,-96,-80,-32
-16,-48,-48,0,16,-64,-112,-176,-144,-112,-80,-48
-16,-48,-48,0,16,-64,-112,-176,-144,-112,-80,-48
-16,-48,-48,0,16,-64,-112,-176,-144,-112,-80,-48
-16,-48,-48,0,16,-64,-112,-176,-144,-112,-80,-48
-32,-64,-64,0,16,-80,-128,-192,-160,-112,-96,-48
-32,-64,-64,16,16,-80,-128,-192,-160,-112,-96,-48
-32,-80,-64,16,16,-80,-128,-192,-160,-112,-96,-48
-32,-80,-64,32,16,-80,-128,-192,-160,-112,-96,-48
-32,-96,-80,32,0,-80,-128,-192,-176,-128,-96,-48
-32,-96,-80,32,0,-80,-128,-192,-176,-128,-96,-48
-32,-96,-80,32,0,-80,-128,-192,-176,-128,-96,-48
-32,-96,-80,32,0,-80,-128,-192,-176,-128,-96,-48
-48,-112,-80,32,0,-96,-128,-192,-176,-144,-112,-64
-48,-112,-80,32,0,-96,-112,-192,-176,-144,-112,-64
-48,-112,-80,32,0,-96,-112,-192,-176,-144,-112,-64
-48,-112,-80,48,0,-96,-96,-192,-176,-144,-112,-64
-64,-128,-96,48,0,-112,-96,-192,-176,-160,-128,-80
-64,-128,-96,64,0,-112,-96,-192,-176,-160,-128,-80
-64,-144,-96,64,0,-112,-96,-192,-176,-160,-128,-80
-64,-144,-96,80,0,-112,-96,-192,-176,-160,-128,-80
-64,-160,-112,80,0,-128,-112,-192,-192,-176,-144,-96
-64,-160,-112,80,0,-128,-112,-192,-192,-176,-144,-96
-64,-176,-128,80,0,-144,-112,-192,-192,-176,-144,-112
-48,-176,-128,80,16,-144,-112,-192,-192,-176,-144,-112
-64,-176,-144,80,16,-160,-112,-192,-192,-176,-144,-112
-64,-176,-144,80,16,-160,-112,-192,-192,-176,-144,-112
-64,-176,-144,80,16,-160,-112,-192,-192,-176,-144,-112
-64,-176,-144,96,32,-160,-112,-192,-192,-176,-144,-112
-64,-176,-144,96,32,-160,-112,-192,-192,-176,-144,-112
-64,-176,-144,96,32,-160,-112,-192,-192,-176,-144,-112
-64,-176,-144,96,32,-160,-96,-192,-176,-160,-144,-112
-64,-176,-144,96,16,-160,-96,-192,-176,-160,-144,-112
-64,-176,-144,96,16,-160,-96,-192,-176,-160,-144,-112
-64,-176,-144,96,16,-160,-96,-192,-176,-160,-144,-112
-64,-176,-128,96,16,-144,-96,-176,-176,-160,-144,-96
-64,-176,-128,80,0,-144,-96,-176,-176,-160,-144,-96
-64,-160,-112,80,0,-128,-96,-176,-160,-144,-144,-96
-64,-160,-96,80,0,-128,-96,-176,-160,-144,-144,-96
-64,-144,-80,80,0,-112,-80,-160,-144,-128,-128,-80
-64,-144,-80,64,-16,-112,-80,-160,-144,-128,-128,-80
-64,-128,-80,64,-16,-96,-64,-144,-128,-112,-112,-80
-64,-128,-80,64,-16,-96,-64,-128,-128,-112,-112,-80
-64,-112,-64,64,-16,-80,-48,-112,-112,-96,-96,-80
-64,-112,-64,48,-16,-80,-48,-112,-112,-96,-96,-80
-64,-112,-64,48,-16,-80,-32,-96,-96,-80,-80,-80
-64,-112,-64,48,-16,-80,-32,-80,-80,-64,-80,-80
-48,-96,-64,48,0,-80,-16,-64,-64,-48,-64,-80
-48,-112,-96,48,0,-96,0,-32,-48,-48,-80,-96
-32,-128,-112,48,16,-112,16,0,-32,-48,-80,-96
-32,-144,-128,48,32,-128,32,32,-16,-48,-80,-112
-16,-144,-144,48,48,-144,64,64,16,-32,-80,-112
-16,-176,-192,48,64,-176,96,112,32,-32,-96,-144
0,-208,-224,64,96,-208,144,160,64,-16,-96,-160
16,-240,-256,64,112,-240,176,208,80,-16,-96,-176
32,-256,-288,80,144,-272,224,256,112,0,-96,-192
48,-224,-272,48,144,-256,272,336,192,64,-48,-176
64,-176,-256,16,144,-224,320,432,288,144,16,-144
80,-144,-240,-16,144,-192,368,528,384,224,64,-128
112,-96,-224,-48,160,-160,416,624,480,304,128,-96
128,32,-128,-128,112,-48,432,752,640,464,256,-16
160,160,-16,-208,80,64,448,880,800,624,400,80
192,288,80,-288,32,176,464,1008,960,784,528,176
224,416,192,-352,0,304,496,1136,1120,960,672,272
192,432,240,-352,-48,336,480,1088,1120,976,688,304
160,464,304,-352,-96,384,464,1056,1136,1008,720,336
128,496,368,-352,-144,432,448,1024,1136,1024,752,368
96,528,432,-336,-176,480,432,992,1152,1056,784,400
16,400,368,-240,-192,384,384,784,944,880,656,336
-48,272,320,-144,-208,304,352,576,752,704,528,272
-128,144,272,-48,-224,208,304,368,560,528,400,208
-192,32,224,64,-224,128,272,176,368,352,288,144
-224,-48,160,112,-208,64,208,32,224,224,192,80
-288,-208,64,208,-176,-64,96,-224,-64,-32,0,-32
-304,-272,16,256,-160,-128,48,-352,-192,-144,-96,-80
-288,-272,0,240,-144,-144,-32,-400,-240,-176,-128,-96
-256,-256,-16,224,-128,-144,-96,-432,-272,-208,-144,-112
-240,-256,-32,208,-112,-144,-176,-480,-320,-240,-160,-128
-208,-240,-48,208,-96,-144,-240,-512,-352,-256,-176,-128
-192,-224,-64,176,-96,-144,-256,-496,-352,-256,-176,-128
-176,-208,-64,160,-80,-128,-256,-464,-336,-240,-176,-128
-160,-192,-64,144,-64,-128,-272,-432,-320,-224,-176,-128
-128,-176,-64,128,-48,-112,-272,-400,-304,-208,-160,-112
