I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-16,-16,-16,-16,-16,-16,-16,-128,-96,-96,-64,-48
-16,-16,-16,-16,-16,-16,-16,-128,-96,-96,-64,-48
-16,-16,-16,-16,-16,-16,-16,-128,-96,-96,-64,-48
-16,0,0,-16,-16,-16,0,-112,-80,-80,-48,-48
-16,0,0,-16,-16,-16,0,-112,-80,-80,-48,-48
-16,0,0,-16,-16,-16,0,-112,-80,-80,-48,-48
-16,0,0,-16,-16,-16,0,-112,-80,-80,-48,-48
-16,0,0,-16,-16,0,16,-96,-64,-64,-48,-48
-16,0,0,-32,-16,0,0,-96,-64,-64,-48,-48
-16,0,0,-32,-16,0,0,-96,-64,-64,-48,-48
-16,0,0,-32,-16,0,0,-96,-64,-64,-48,-48
0,16,0,-32,-16,0,0,-80,-64,-64,-32,-48
0,16,0,-48,-16,0,-16,-80,-64,-64,-32,-48
0,16,0,-48,-16,0,-16,-80,-64,-64,-32,-48
0,16,0,-48,-16,0,-16,-80,-64,-64,-32,-48
16,32,0,-48,0,16,-16,-80,-64,-64,-32,-48
16,16,-16,-48,0,0,-32,-96,-80,-80,-48,-64
16,16,-16,-48,0,0,-32,-96,-80,-80,-48,-64
16,16,-16,-48,0,-16,-32,-112,-80,-80,-48,-64
16,16,-16,-32,0,-16,-32,-112,-80,-80,-48,-64
0,0,-32,-32,0,-32,-32,-128,-96,-96,-64,-80
0,-16,-32,-32,0,-32,-32,-128,-96,-96,-64,-80
0,-32,-32,-32,0,-32,-32,-144,-112,-96,-80,-80
0,-32,-32,-16,0,-32,-32,-144,-112,-96,-80,-80
-16,-48,-32,-16,-16,-32,-32,-144,-112,-112,-80,-80
-16,-48,-32,0,-16,-32,-32,-144,-112,-112,-80,-80
-32,-48,-32,0,-16,-32,-32,-144,-112,-112,-80,-80
-32,-48,-32,16,-16,-32,-32,-144,-112,-112,-64,-80
-48,-48,-32,16,-32,-32,-32,-144,-112,-112,-64,-80
-48,-48,-16,16,-32,-32,-32,-144,-112,-112,-64,-80
-48,-48,-16,16,-32,-32,-32,-144,-112,-112,-64,-80
-48,-48,0,16,-32,-16,-16,-144,-96,-112,-64,-64
-48,-48,0,16,-32,-16,-16,-144,-112,-112,-64,-64
-48,-48,0,16,-32,-16,-16,-144,-112,-112,-64,-64
-48,-48,0,16,-32,-16,-16,-144,-112,-112,-64,-64
-48,-32,0,16,-32,-16,-16,-144,-112,-96,-64,-64
-48,-32,0,0,-32,-16,-16,-160,-112,-96,-64,-64
-48,-32,0,0,-32,-16,-16,-160,-112,-96,-64,-64
-48,-32,0,-16,-32,-16,-16,-160,-112,-96,-64,-64
-32,-16,0,-16,-32,0,-16,-160,-112,-96,-64,-48
-32,-16,0,-32,-32,0,-16,-160,-112,-96,-64,-48
-32,0,0,-32,-32,0,-16,-160,-112,-80,-48,-48
-32,16,16,-32,-32,16,-16,-160,-96,-64,-32,-48
-32,16,16,-32,-32,16,-16,-160,-96,-64,-32,-48
-32,16,16,-32,-32,16,-16,-160,-80,-48,-32,-48
-32,16,16,-32,-32,16,-16,-160,-80,-48,-32,-48
-16,32,16,-32,-32,32,-16,-144,-64,-32,-16,-32
-16,16,0,-48,-16,16,-32,-128,-64,-32,-16,-32
0,16,-16,-48,0,0,-32,-112,-48,-16,-16,-16
16,0,-32,-48,16,-16,-32,-96,-32,-16,-16,-16
32,0,-48,-48,32,-32,-32,-64,-16,0,0,0
48,-16,-96,-48,48,-64,-48,-32,0,0,0,0
64,-32,-128,-48,80,-96,-64,0,16,0,0,16
80,-48,-176,-48,112,-128,-80,32,32,0,0,16
112,-64,-208,-48,144,-144,-96,64,48,16,16,32
144,-112,-272,-48,192,-192,-144,80,48,16,0,16
176,-144,-336,-48,240,-240,-192,96,48,16,0,16
208,-176,-400,-48,288,-288,-240,112,48,16,0,0
240,-208,-464,-48,336,-336,-272,144,64,16,0,0
272,-256,-560,-48,400,-400,-336,144,48,0,-16,-16
320,-304,-640,-48,464,-464,-400,160,48,0,-32,-16
352,-352,-720,-48,528,-528,-464,176,48,-16,-48,-32
400,-384,-800,-32,592,-592,-528,192,48,-16,-48,-32
432,-432,-880,-32,640,-656,-608,144,16,-16,-32,-16
480,-464,-960,-32,704,-720,-672,112,0,0,-16,0
512,-496,-1040,-32,768,-784,-736,64,-16,0,0,16
560,-528,-1104,-32,832,-832,-800,32,-32,16,16,32
592,-560,-1184,-48,880,-880,-880,-80,-64,32,48,64
640,-592,-1248,-48,944,-928,-944,-176,-96,64,96,112
688,-624,-1328,-64,992,-976,-1024,-272,-128,80,128,144
736,-640,-1392,-64,1056,-1024,-1088,-368,-160,112,176,192
752,-608,-1376,-96,1056,-1008,-1136,-464,-176,160,240,256
768,-576,-1360,-128,1056,-976,-1184,-544,-176,224,320,336
784,-544,-1344,-160,1056,-960,-1232,-640,-176,288,384,400
816,-512,-1328,-176,1056,-928,-1280,-720,-176,352,464,480
800,-432,-1248,-224,992,-848,-1296,-800,-176,416,544,560
800,-352,-1152,-256,944,-752,-1312,-864,-160,480,624,640
784,-272,-1056,-304,896,-656,-1328,-928,-144,544,704,720
784,-176,-960,-336,848,-560,-1344,-992,-128,624,800,816
736,-160,-896,-320,784,-528,-1280,-976,-144,576,768,784
688,-128,-832,-304,736,-480,-1216,-960,-144,544,736,768
640,-112,-768,-288,672,-432,-1152,-944,-160,512,704,736
592,-80,-704,-272,624,-384,-1088,-928,-160,480,688,720
512,-112,-656,-224,560,-384,-960,-832,-192,368,560,592
352,-176,-560,-128,432,-368,-704,-640,-224,144,304,352
272,-208,-496,-64,368,-352,-560,-544,-240,32,192,240
224,-208,-448,-48,320,-336,-480,-480,-240,-16,128,176
176,-208,-400,-32,272,-304,-384,-416,-224,-48,80,128
128,-208,-352,-16,224,-272,-304,-352,-208,-80,16,64
96,-192,-288,16,176,-240,-208,-272,-192,-112,-32,16
80,-176,-256,0,144,-208,-176,-240,-176,-112,-32,0
64,-144,-208,0,112,-176,-144,-208,-144,-96,-32,0
48,-112,-160,0,80,-144,-112,-176,-128,-80,-32,0
32,-80,-112,0,48,-96,-80,-144,-96,-64,-32,0
16,-80,-96,0,32,-80,-64,-128,-96,-64,-32,-16
0,-64,-80,0,16,-64,-48,-112,-80,-64,-32,-16
-16,-48,-64,0,0,-48,-32,-96,-64,-64,-32,-32
-16,-32,-32,0,-16,-32,0,-80,-48,-48,-32,-32
-32,-32,-32,0,-16,-32,0,-80,-48,-64,-48,-48
-32,-32,-32,0,-16,-32,16,-80,-48,-64,-48,-48
-32,-32,-32,0,-16,-32,16,-80,-48,-80,-64,-64
-32,-32,-16,16,-16,-32,32,-64,-48,-80,-64,-64
-48,-48,-16,16,-32,-32,32,-64,-64,-96,-80,-80
-48,-48,-16,16,-32,-32,48,-64,-64,-96,-80,-80
-64,-48,-16,16,-48,-32,48,-64,-64,-96,-80,-80
-64,-48,0,32,-48,-16,64,-48,-64,-96,-80,-80
-80,-48,0,32,-64,-16,64,-48,-64,-96,-96,-96
-80,-48,0,32,-64,-16,64,-48,-64,-96,-96,-96
-80,-48,0,32,-64,-16,64,-48,-64,-96,-96,-96
-80,-48,16,32,-64,-16,80,-48,-64,-96,-96,-96
-80,-48,16,32,-64,-16,80,-48,-64,-96,-96,-96
-80,-48,16,32,-64,-16,80,-48,-64,-96,-96,-96
-80,-48,16,32,-64,-16,80,-48,-64,-96,-96,-96
-80,-32,16,32,-64,-16,96,-32,-48,-96,-96,-96
-80,-32,16,16,-64,-16,96,-32,-48,-96,-96,-96
-80,-32,16,16,-64,-16,96,-32,-48,-96,-96,-96
-80,-32,16,16,-64,-16,96,-32,-48,-96,-96,-96
-64,-16,32,16,-64,0,96,-16,-48,-96,-96,-80
-80,-16,32,16,-80,0,96,-16,-48,-96,-96,-96
-80,-16,32,16,-80,0,96,-16,-48,-96,-96,-96
-80,-16,32,16,-80,0,96,-16,-48,-96,-96,-96
-80,-16,48,16,-80,16,112,-16,-48,-96,-96,-96
-96,-16,48,16,-80,16,112,-16,-48,-96,-96,-96
-96,-16,48,16,-80,16,112,-16,-48,-96,-96,-96
-96,-16,48,16,-80,16,112,-16,-48,-96,-96,-96
-96,-16,64,32,-80,16,112,0,-48,-96,-80,-96
-96,-16,64,32,-80,16,112,0,-48,-96,-80,-96
-96,-16,64,32,-80,16,112,0,-48,-96,-80,-96
-96,-16,64,32,-80,16,128,16,-32,-96,-80,-96
-96,-16,64,16,-80,16,128,16,-32,-96,-80,-96
-96,-16,64,16,-80,16,128,16,-32,-96,-80,-96
-96,-16,64,16,-80,16,128,16,-32,-96,-80,-96
-80,-16,64,16,-80,32,128,16,-32,-96,-80,-96
-80,-16,64,16,-96,32,128,16,-32,-96,-80,-96
-80,-16,64,16,-96,32,128,16,-32,-96,-80,-96
-80,-16,64,16,-96,32,128,16,-32,-96,-80,-96
-80,0,80,16,-96,48,144,32,-16,-80,-80,-96
-80,0,80,0,-96,48,144,32,-16,-80,-80,-96
-80,0,80,0,-96,48,144,32,-16,-80,-80,-96
-80,0,80,0,-96,48,144,32,-16,-80,-80,-96
-80,16,96,0,-96,48,144,48,0,-80,-80,-80
-80,16,96,0,-96,48,144,48,0,-80,-80,-80
-80,16,96,0,-96,48,144,48,0,-80,-80,-80
-80,16,96,0,-96,48,144,48,0,-80,-80,-80
-80,32,112,0,-96,64,160,64,0,-80,-64,-80
-80,32,112,0,-112,64,160,64,0,-80,-64,-80
-80,32,112,0,-112,64,160,64,0,-80,-64,-80
