,,,,,,,,,,,
2019-09-04 23:13:02,,,,,,,,,,,
,,,,,,,,,,,
I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-53,138,192,-41,-122,166,185,364,327,222,79,143
-53,144,198,-41,-122,172,173,334,297,198,73,137
-71,138,210,-35,-140,172,161,304,279,180,67,131
-83,120,204,-19,-140,160,149,274,255,162,61,125
-83,108,192,-13,-134,148,143,250,237,144,55,125
-77,102,180,-13,-128,142,143,226,219,132,49,119
-77,90,168,-7,-122,130,143,190,183,114,43,113
-71,78,150,-7,-110,112,131,160,153,102,31,113
-71,60,132,5,-98,94,125,136,129,90,31,107
-71,54,126,5,-98,88,119,118,111,84,25,101
-65,54,120,5,-92,88,107,106,101,72,13,89
-65,48,114,11,-86,82,95,100,95,66,13,89
-77,30,108,23,-92,70,89,88,89,54,1,83
-89,24,114,35,-98,70,89,82,77,42,-5,77
-83,24,108,29,-92,64,83,70,71,36,-17,77
-83,19,102,29,-92,58,83,58,59,24,-17,77
-89,8,96,41,-92,52,89,52,53,24,-17,83
-83,-4,78,41,-80,34,83,40,41,12,-17,77
-83,2,84,35,-86,40,83,22,23,6,-29,71
-83,2,84,35,-86,40,83,16,11,6,-29,71
-77,8,84,35,-80,46,83,4,5,0,-23,71
-65,14,78,23,-74,46,77,4,5,-6,-29,65
-59,19,78,17,-68,46,77,4,-1,-6,-23,59
-59,19,78,17,-68,46,71,-2,-1,-6,-23,53
-59,14,72,17,-68,40,66,-8,-7,-12,-23,53
-53,8,60,23,-56,34,66,-14,-13,-17,-29,53
-59,2,60,23,-62,28,61,-14,-25,-22,-35,47
-59,-4,54,29,-56,22,66,-14,-25,-22,-35,53
-59,2,60,23,-62,28,66,-14,-31,-28,-40,47
-59,2,60,23,-62,28,66,-14,-31,-34,-40,41
-71,2,72,29,-74,34,61,-20,-31,-40,-40,35
-77,-10,66,41,-74,28,55,-20,-31,-40,-45,35
-77,-10,66,41,-74,28,55,-20,-25,-34,-40,35
-65,-4,60,35,-62,28,55,-14,-19,-34,-40,35
-59,-4,54,29,-56,22,55,-14,-19,-28,-45,41
-53,2,54,23,-56,28,61,-20,-25,-22,-45,41
-59,2,60,23,-62,28,61,-20,-37,-28,-45,41
-71,-4,66,35,-68,28,61,-26,-43,-28,-40,41
-71,2,72,29,-74,34,55,-20,-43,-34,-40,41
-59,8,66,23,-62,34,49,-26,-43,-34,-35,47
-47,14,60,11,-56,34,55,-20,-43,-34,-29,47
-47,14,60,11,-56,34,49,-20,-31,-28,-29,53
-41,19,60,11,-50,40,55,-20,-25,-22,-23,47
-29,24,54,5,-38,40,61,-20,-19,-22,-17,47
-41,14,54,11,-50,34,49,-26,-19,-22,-23,47
-47,30,78,5,-62,52,55,-32,-19,-17,-23,47
-41,42,84,-1,-62,64,55,-32,-19,-22,-29,41
-41,30,72,5,-56,52,49,-38,-25,-28,-29,41
-53,24,78,17,-62,52,55,-38,-25,-22,-29,41
-53,19,72,17,-62,46,55,-26,-19,-22,-29,41
-53,19,72,17,-62,46,55,-26,-19,-22,-29,41
-53,19,72,17,-62,46,55,-20,-19,-22,-23,47
-47,19,66,11,-56,40,55,-26,-19,-22,-23,47
-53,8,60,23,-56,34,49,-32,-25,-22,-23,47
-71,2,72,29,-74,34,37,-38,-31,-28,-23,41
-77,2,78,35,-80,40,37,-43,-37,-34,-23,47
-89,-4,84,47,-86,40,31,-48,-37,-28,-23,47
-77,8,84,35,-80,46,43,-43,-31,-28,-23,47
-65,19,84,23,-74,52,43,-43,-25,-22,-17,47
-59,24,84,17,-68,52,43,-43,-19,-22,-17,47
-65,19,84,23,-74,52,37,-48,-25,-34,-23,47
-71,19,90,23,-80,52,31,-43,-19,-34,-23,47
-77,19,96,29,-86,58,37,-38,-13,-34,-17,47
-83,14,96,29,-92,52,37,-38,-13,-34,-17,47
-83,8,90,35,-86,46,43,-38,-13,-28,-17,53
-83,8,90,35,-86,46,37,-43,-13,-22,-17,53
-77,2,78,35,-80,40,49,-43,-13,-22,-11,47
-77,8,84,35,-80,46,49,-43,-13,-17,-11,47
-83,14,96,29,-92,52,49,-43,-13,-17,-11,47
-83,19,102,29,-92,58,43,-43,-19,-17,-11,47
-77,24,102,29,-86,64,49,-38,-13,-17,1,53
-77,30,108,23,-92,70,43,-32,-13,-17,7,59
-77,36,114,23,-92,76,43,-32,-13,-17,7,59
-71,30,102,17,-86,64,31,-38,-19,-22,1,53
-65,30,96,17,-80,64,25,-43,-19,-17,1,53
-65,36,102,17,-80,70,25,-43,-19,-17,7,53
-77,42,120,17,-98,82,31,-43,-13,-12,13,59
-77,36,114,23,-92,76,31,-43,-13,-12,13,53
-71,42,114,11,-92,76,37,-48,-7,-12,13,53
-47,54,102,-7,-74,76,49,-43,-1,-12,19,53
-41,60,102,-7,-68,82,55,-38,5,-6,31,65
-53,48,102,5,-74,76,49,-43,5,-12,31,65
-71,30,102,17,-86,64,37,-43,-7,-12,25,59
-77,36,114,23,-92,76,37,-43,-7,-12,25,65
-77,60,138,11,-104,100,37,-43,-7,-12,25,65
-71,66,138,-1,-104,100,43,-43,-1,-12,25,65
-71,66,138,-1,-104,100,43,-48,-1,-17,25,65
-65,60,126,5,-92,94,43,-60,-7,-17,19,59
-59,60,120,-1,-86,88,49,-60,-7,-22,19,59
-53,54,108,-1,-80,82,49,-60,-1,-17,19,65
-53,48,102,5,-74,76,49,-60,-1,-17,19,65
-47,54,102,-7,-74,76,43,-60,-7,-22,25,65
-53,42,96,5,-74,70,37,-60,-13,-17,25,65
-47,54,102,-7,-74,76,37,-54,-13,-12,31,65
-41,60,102,-7,-68,82,37,-54,-19,-6,37,65
-41,60,102,-7,-68,82,37,-54,-19,-6,37,71
-53,48,102,5,-74,76,37,-60,-25,-12,31,65
-65,42,108,11,-86,76,37,-66,-19,-17,31,65
-47,54,102,-7,-74,76,37,-60,-25,-17,25,71
-47,54,102,-7,-74,76,37,-60,-31,-22,25,65
-35,66,102,-19,-68,82,37,-66,-31,-28,25,65
-41,60,102,-7,-68,82,19,-78,-43,-34,13,59
-47,54,102,-7,-74,76,13,-78,-49,-34,13,59
-53,42,96,5,-74,70,13,-84,-55,-34,7,53
-65,30,96,17,-80,64,7,-90,-55,-40,7,47
-65,30,96,17,-80,64,13,-90,-55,-40,7,47
-59,36,96,11,-74,64,13,-90,-49,-40,13,47
-65,30,96,17,-80,64,19,-90,-49,-40,7,47
-71,24,96,23,-80,58,13,-90,-55,-40,7,53
-71,24,96,23,-80,58,13,-90,-55,-46,7,53
-65,24,90,23,-74,58,7,-90,-55,-40,7,53
-65,19,84,23,-74,52,7,-90,-55,-40,19,59
-71,19,90,23,-80,52,1,-90,-55,-40,19,59
-59,24,84,17,-68,52,7,-84,-55,-34,25,59
-53,30,84,11,-68,58,13,-84,-55,-34,25,59
-65,30,96,17,-80,64,13,-90,-55,-34,25,59
-65,30,96,17,-80,64,7,-96,-55,-40,19,53
-65,24,90,23,-74,58,13,-90,-49,-40,19,59
-71,24,96,23,-80,58,13,-90,-55,-46,13,59
-77,30,108,23,-92,70,7,-96,-67,-52,13,59
-59,30,90,11,-74,58,7,-96,-67,-52,19,59
-59,24,84,17,-68,52,1,-96,-67,-52,25,53
-59,19,78,17,-68,46,-5,-102,-73,-58,25,47
-59,14,72,17,-68,40,-11,-102,-67,-52,31,41
-47,8,54,17,-50,28,1,-102,-61,-46,31,41
-35,19,54,5,-44,34,7,-96,-55,-40,31,47
-35,19,54,5,-44,34,7,-90,-55,-40,25,47
-59,8,66,23,-62,34,1,-96,-67,-52,7,35
-77,8,84,35,-80,46,1,-96,-67,-58,7,35
-77,14,90,29,-86,52,1,-90,-67,-58,13,35
-77,19,96,29,-86,58,1,-96,-67,-58,19,35
-71,19,90,23,-80,52,1,-96,-67,-58,25,35
-59,19,78,17,-68,46,1,-102,-67,-58,25,41
-65,8,72,29,-68,40,-5,-108,-73,-58,25,41
-71,-4,66,35,-68,28,-11,-108,-73,-58,31,41
-65,8,72,29,-68,40,-11,-114,-73,-58,19,35
-59,19,78,17,-68,46,-11,-114,-79,-58,19,35
-53,24,78,17,-62,52,-11,-108,-73,-52,19,41
-59,19,78,17,-68,46,-5,-108,-67,-52,19,41
-77,14,90,29,-86,52,-5,-108,-73,-52,13,35
-77,14,90,29,-86,52,1,-102,-73,-52,19,35
-71,19,90,23,-80,52,1,-102,-73,-52,19,47
-77,8,84,35,-80,46,-5,-102,-79,-52,19,47
-77,-4,72,41,-74,34,-11,-108,-85,-58,19,53
-71,8,78,29,-74,40,-11,-114,-85,-52,13,47
-71,14,84,23,-80,46,-17,-120,-79,-52,7,47
-59,14,72,17,-68,40,-11,-114,-73,-46,13,41
-65,8,72,29,-68,40,-5,-114,-73,-46,19,41
-77,2,78,35,-80,40,-5,-108,-73,-46,13,35
-83,2,84,35,-86,40,-5,-108,-73,-52,13,35
-77,8,84,35,-80,46,-5,-108,-73,-46,19,41
-77,8,84,35,-80,46,1,-108,-79,-46,25,41
-71,19,90,23,-80,52,7,-114,-79,-52,25,41
-59,19,78,17,-68,46,7,-114,-79,-52,31,47
-65,8,72,29,-68,40,1,-120,-85,-58,25,41
-71,2,72,29,-74,34,-5,-126,-85,-64,19,35
-71,-4,66,35,-68,28,-5,-126,-85,-70,13,35
-77,-4,72,41,-74,34,-5,-120,-85,-70,13,29
-83,-10,72,41,-80,28,-11,-120,-91,-76,13,29
-83,-16,66,47,-74,22,-5,-114,-85,-64,19,29
-77,-16,60,47,-68,22,1,-114,-85,-64,19,29
-83,-28,54,53,-68,10,-5,-120,-91,-64,19,23
-77,-22,54,47,-68,16,-5,-126,-91,-64,13,23
-77,-16,60,47,-68,22,1,-120,-85,-64,19,23
-71,-10,60,35,-68,22,1,-120,-85,-64,19,23
-77,-16,60,47,-68,22,7,-120,-85,-58,19,29
-77,-16,60,47,-68,22,1,-126,-91,-64,13,23
-71,-10,60,35,-68,22,1,-126,-91,-64,13,23
-71,-16,54,41,-62,16,1,-120,-91,-64,19,29
-71,-4,66,35,-68,28,1,-120,-91,-70,25,29
-71,-10,60,35,-68,22,-11,-120,-91,-76,31,29
-65,2,66,29,-68,34,-11,-120,-91,-76,31,29
-65,14,78,23,-74,46,-5,-114,-91,-70,25,29
-71,8,78,29,-74,40,7,-114,-85,-64,25,35
