I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0,0,-16,-32,-16,0,-64,-96,-96,-80,-64,-64
0,0,-16,-32,-16,0,-64,-96,-96,-80,-64,-64
0,0,-16,-32,-16,0,-64,-96,-96,-80,-64,-64
16,16,-16,-32,0,0,-64,-96,-96,-80,-64,-64
0,0,-16,-32,0,0,-80,-96,-96,-80,-64,-64
0,0,-16,-32,0,0,-80,-96,-96,-80,-64,-64
0,0,-16,-32,0,0,-96,-96,-96,-80,-64,-64
0,0,-16,-32,0,0,-96,-96,-96,-80,-64,-64
-16,-16,-32,-32,0,-16,-96,-112,-112,-80,-64,-64
-16,-16,-32,-32,0,-16,-96,-112,-112,-80,-64,-64
-16,-16,-32,-32,0,-16,-96,-112,-112,-80,-64,-64
-16,-16,-32,-16,0,-16,-96,-112,-112,-80,-64,-64
-16,-32,-32,-16,0,-32,-96,-112,-128,-96,-80,-80
-16,-32,-32,-16,0,-32,-96,-112,-128,-96,-80,-80
-16,-48,-32,-16,0,-48,-96,-112,-128,-96,-80,-80
-16,-48,-32,0,0,-48,-96,-112,-128,-96,-80,-80
-16,-64,-48,0,0,-64,-96,-128,-128,-112,-96,-80
-16,-64,-48,0,0,-64,-96,-128,-128,-112,-96,-80
-16,-64,-48,0,0,-64,-96,-128,-128,-112,-96,-80
-16,-64,-48,16,0,-64,-96,-128,-128,-112,-96,-80
-32,-80,-64,16,0,-80,-96,-128,-128,-112,-96,-96
-32,-80,-64,16,0,-80,-96,-128,-128,-112,-96,-96
-32,-80,-64,16,0,-80,-96,-128,-128,-112,-96,-96
-32,-80,-64,32,0,-80,-96,-128,-128,-112,-96,-96
-32,-80,-64,32,0,-80,-96,-128,-128,-112,-96,-96
-32,-80,-64,32,0,-80,-96,-128,-128,-112,-96,-96
-32,-80,-64,32,0,-80,-96,-128,-128,-112,-96,-96
-32,-80,-64,32,0,-80,-80,-128,-128,-112,-96,-96
-32,-80,-64,32,0,-80,-80,-128,-128,-112,-96,-96
-32,-80,-64,32,0,-80,-80,-128,-128,-112,-96,-96
-32,-80,-64,32,0,-80,-80,-128,-128,-112,-96,-96
-32,-80,-64,32,0,-64,-80,-112,-112,-96,-96,-96
-32,-80,-64,16,0,-64,-80,-112,-112,-96,-96,-96
-32,-80,-64,16,0,-64,-80,-112,-112,-96,-96,-96
-32,-80,-64,16,0,-64,-80,-112,-112,-96,-96,-96
-32,-64,-48,16,0,-48,-80,-96,-96,-80,-80,-80
-32,-64,-48,0,0,-48,-80,-96,-96,-80,-80,-80
-32,-48,-48,0,0,-48,-80,-80,-80,-80,-64,-80
-32,-48,-48,0,0,-48,-80,-64,-80,-80,-64,-80
-16,-32,-32,0,0,-32,-64,-48,-64,-64,-48,-64
-16,-32,-48,-16,0,-32,-64,-48,-64,-64,-48,-64
-16,-32,-48,-16,0,-32,-48,-32,-48,-48,-48,-64
0,-32,-48,-16,16,-32,-16,0,-32,-32,-32,-64
0,-32,-64,-16,16,-48,-16,0,-32,-32,-32,-64
0,-32,-64,-16,16,-48,-16,16,-16,-16,-16,-64
0,-32,-64,-16,16,-48,-16,32,0,0,-16,-64
16,-32,-64,-16,32,-48,0,48,16,16,0,-48
16,-32,-80,-32,32,-64,0,64,32,16,0,-48
32,-32,-80,-32,48,-64,0,80,48,32,16,-48
32,-32,-96,-32,48,-64,0,96,64,48,32,-48
48,-32,-96,-32,64,-64,0,112,80,64,48,-32
48,-32,-112,-48,64,-80,-16,128,96,64,48,-32
64,-32,-112,-48,80,-80,-16,144,112,80,64,-32
80,-32,-128,-64,80,-80,-16,160,128,96,80,-32
96,-32,-128,-64,96,-80,-16,176,144,112,96,-16
96,-32,-144,-80,96,-80,-32,192,160,128,112,-16
112,-32,-144,-80,112,-80,-48,208,176,144,128,0
128,-32,-160,-96,128,-80,-64,224,192,160,144,16
144,-16,-160,-96,144,-80,-80,240,208,192,160,32
160,0,-160,-112,144,-80,-96,272,240,224,192,32
176,16,-160,-128,160,-64,-96,304,272,256,224,48
192,32,-160,-144,160,-64,-96,336,304,288,256,64
208,48,-160,-160,176,-48,-96,368,336,336,288,80
224,64,-160,-192,176,-48,-80,416,384,384,320,96
240,96,-160,-208,192,-32,-64,464,432,432,368,112
256,112,-160,-224,192,-16,-48,512,480,480,416,128
272,144,-144,-240,208,0,-32,560,544,544,464,144
288,128,-176,-256,224,-32,-16,624,608,608,496,128
320,128,-208,-256,256,-48,16,704,672,672,544,128
336,112,-240,-272,272,-64,32,768,736,736,576,112
368,112,-256,-272,304,-80,64,848,816,816,624,112
384,80,-320,-272,336,-128,96,928,896,896,672,80
400,48,-368,-272,368,-160,128,1008,992,976,720,64
416,16,-416,-272,400,-208,160,1088,1072,1056,768,32
448,0,-464,-256,448,-240,192,1168,1168,1152,816,16
448,-48,-528,-256,480,-288,160,1168,1168,1168,816,-16
464,-80,-576,-240,512,-336,144,1184,1184,1200,832,-32
480,-128,-624,-224,544,-384,112,1200,1200,1232,832,-64
496,-160,-672,-208,576,-416,96,1216,1216,1264,848,-80
496,-208,-720,-192,592,-464,48,1200,1152,1216,784,-112
496,-256,-768,-160,624,-512,0,1184,1104,1168,736,-144
496,-304,-816,-144,640,-560,-48,1168,1056,1120,688,-176
496,-352,-864,-112,672,-608,-96,1152,1008,1088,640,-192
464,-368,-864,-96,640,-624,-80,1088,928,992,560,-208
416,-400,-848,-48,608,-624,-48,992,768,800,416,-240
400,-416,-832,-16,592,-624,-32,944,688,720,352,-256
336,-416,-768,0,528,-592,-16,832,576,576,272,-256
288,-400,-704,16,480,-560,16,720,464,448,192,-256
240,-384,-640,32,416,-528,48,608,352,320,112,-256
192,-368,-576,64,368,-480,80,496,240,192,32,-256
160,-352,-528,64,320,-448,80,416,176,128,-16,-256
128,-320,-464,64,288,-400,80,352,112,64,-48,-240
96,-304,-416,64,240,-368,80,288,48,0,-80,-240
64,-272,-352,80,208,-320,80,224,0,-48,-112,-224
48,-240,-320,64,176,-288,64,192,0,-48,-112,-208
48,-208,-272,48,144,-240,64,176,0,-48,-96,-176
48,-176,-224,32,112,-208,48,144,0,-48,-80,-160
48,-128,-176,16,96,-160,48,128,0,-32,-64,-128
32,-112,-160,0,64,-144,32,96,-16,-32,-64,-128
16,-80,-128,0,48,-112,32,80,-16,-32,-64,-112
0,-64,-96,0,32,-80,16,48,-16,-32,-64,-96
0,-32,-64,0,16,-48,16,32,-16,-32,-48,-80
-16,-32,-48,0,0,-48,16,16,-32,-48,-48,-80
-16,-32,-32,0,-16,-32,16,0,-32,-48,-48,-80
-32,-32,-16,0,-32,-32,16,-16,-48,-64,-48,-80
-32,-16,0,0,-32,-16,16,-32,-48,-64,-48,-64
-32,-16,0,0,-48,-16,0,-48,-64,-80,-64,-64
-32,-16,16,0,-48,0,0,-48,-64,-80,-64,-64
-32,-16,16,0,-48,0,0,-64,-80,-80,-64,-64
-32,0,32,0,-48,16,0,-64,-80,-80,-64,-48
-48,0,32,-16,-64,16,0,-80,-96,-96,-64,-48
-48,16,32,-16,-64,16,0,-80,-96,-96,-64,-48
-48,16,32,-16,-64,16,0,-96,-96,-96,-64,-48
-48,32,48,-16,-64,32,0,-96,-96,-96,-64,-48
-48,32,48,-32,-80,32,0,-96,-96,-96,-64,-48
-48,32,48,-32,-80,32,0,-96,-96,-96,-64,-48
-48,32,48,-32,-80,32,0,-96,-96,-96,-64,-48
-48,48,64,-32,-80,48,0,-96,-96,-96,-64,-32
-48,48,64,-32,-80,48,0,-96,-96,-96,-64,-32
-48,48,80,-32,-80,48,0,-96,-96,-96,-64,-32
-48,48,80,-32,-80,48,0,-96,-96,-96,-64,-32
-48,48,96,-32,-80,64,0,-96,-96,-96,-64,-16
-48,48,96,-32,-80,64,0,-96,-96,-96,-64,-16
-48,48,96,-32,-80,64,0,-96,-96,-96,-64,-16
-48,48,96,-32,-80,64,0,-96,-96,-96,-64,-16
-48,64,112,-32,-80,80,0,-96,-96,-96,-64,-16
-64,64,112,-32,-96,80,0,-112,-96,-96,-64,-16
-64,64,112,-32,-96,80,0,-112,-96,-96,-64,-16
-64,64,112,-32,-96,96,0,-112,-96,-96,-48,0
-64,64,112,-32,-96,96,0,-112,-96,-96,-48,0
-64,64,112,-32,-96,96,0,-112,-96,-96,-48,0
-64,64,112,-32,-96,96,0,-112,-96,-96,-48,0
-48,80,128,-32,-96,96,0,-112,-96,-96,-48,0
-48,80,128,-48,-96,96,0,-128,-96,-96,-48,0
-48,80,128,-48,-96,96,0,-128,-96,-96,-48,0
-48,80,128,-48,-96,96,0,-128,-96,-96,-48,0
-48,96,128,-48,-96,112,0,-128,-96,-96,-48,0
-48,96,128,-64,-112,112,0,-128,-96,-96,-48,0
-48,96,128,-64,-112,112,0,-128,-96,-96,-48,0
-48,96,128,-64,-112,112,0,-128,-96,-96,-48,0
-48,112,144,-64,-112,128,0,-128,-96,-96,-48,16
-48,112,144,-80,-112,128,0,-128,-96,-96,-48,16
-48,112,144,-80,-112,128,0,-128,-96,-96,-48,16
-48,112,144,-80,-112,128,0,-128,-96,-96,-48,16
-48,128,160,-80,-112,144,0,-128,-96,-80,-48,16
-64,128,160,-80,-128,144,0,-144,-96,-80,-48,16
-64,128,176,-80,-128,160,0,-144,-96,-80,-48,16
-64,128,176,-80,-128,160,0,-144,-96,-80,-48,16
-64,144,192,-80,-128,176,0,-144,-96,-80,-32,32
-64,144,192,-80,-144,176,0,-144,-96,-80,-32,32
-64,160,208,-80,-144,192,0,-144,-96,-80,-32,32
-64,160,208,-80,-160,192,0,-144,-96,-80,-32,32
-64,176,224,-80,-160,208,0,-144,-96,-80,-32,48
-64,176,224,-96,-176,208,0,-160,-112,-80,-32,48
-64,176,240,-96,-176,208,0,-160,-112,-80,-32,48
-64,176,240,-96,-176,208,0,-160,-112,-80,-32,48
-64,192,256,-96,-176,224,0,-160,-112,-80,-32,64
-80,192,256,-96,-192,224,0,-176,-112,-80,-32,64
